label,feature-01,feature-02,feature-03,feature-04,feature-05,feature-06,feature-07,feature-08,feature-09,feature-10,feature-11,feature-12,feature-13,feature-14,feature-15,feature-16,feature-17,feature-18,feature-19,feature-20,feature-21,feature-22,feature-23,feature-24,feature-25,feature-26,feature-27,feature-28
1.0,0.4988828,-1.68015027,-0.064604841,0.518035412,-1.072997093,1.021786928,0.93475163,1.25582099,1.086538076,0.543021798,0.267188042,-1.201412559,1.107436061,0.848953545,0.306926697,-0.450087398,0.0,0.782310545,-0.909070909,0.863836646,0.0,1.086663723,0.796279013,0.985344648,1.322494984,0.952246428,0.89808917,0.820188761
0.0,1.665382743,0.046696346,1.629489422,0.30995369,1.433336258,1.029756784,0.616887808,-0.112479888,1.086538076,0.327978611,2.04868722,0.657372832,0.0,0.69827038,0.10212075,-0.862258494,2.548224449,0.66279763,1.083875179,-1.30597508,0.0,0.646675527,0.909191191,1.000344872,0.738137007,0.715076029,0.931345582,0.861137927
0.0,0.807985187,-0.165628836,-0.696594596,1.530587316,0.088763513,0.445852309,0.817904472,1.284094095,0.0,0.331881642,-1.885375857,1.109559059,0.0,0.878984809,0.532668352,-1.351535082,1.274112225,0.985312104,-0.781648874,-1.222183347,3.101961374,1.108270288,0.957452536,1.002429128,0.79319787,0.601729155,0.929840624,0.964962482
0.0,0.426228195,2.057941914,-0.932410717,1.506645679,0.129205108,0.453730524,0.735715389,0.771296978,2.173076153,0.633420527,1.747561574,1.591706157,0.0,0.604313016,0.391579837,-0.937702537,2.548224449,0.700769186,2.258155823,-1.425281048,0.0,0.542916834,0.828879893,0.987511218,1.074326754,0.660073221,0.888026893,0.787907362
0.0,1.724128604,0.283370763,-1.0766747,2.467222214,-1.516435504,1.178526759,0.363388956,0.735816956,2.173076153,0.805026948,0.171022028,1.51347518,1.107436061,1.426396489,2.506997824,0.155786172,0.0,1.563647509,0.625822425,-0.737744987,0.0,2.27444315,2.015590668,1.10020721,1.743945122,0.933394909,1.578713536,1.631965995
1.0,1.605904818,-0.201665685,1.497432351,0.822409153,0.816985905,1.187412739,1.055559754,-0.314826846,1.086538076,0.50159955,1.149195313,-0.809702694,0.0,0.849480391,1.215354919,1.003976464,0.0,0.441783965,0.079490341,-1.576772094,3.101961374,1.002012014,1.021368742,0.986340761,0.508858383,0.795832574,0.981041312,0.862451851
1.0,0.880822778,0.342782855,1.339296937,1.187968135,0.351215124,1.84258759,-0.011908195,-0.90856564,2.173076153,1.688995361,0.107882746,0.594122231,0.0,0.60273242,-0.448579729,1.487150908,0.0,0.783284247,0.604169011,-1.591754675,3.101961374,1.212179542,0.964943349,1.101014256,1.521319628,0.876121402,1.213517785,1.049205065
1.0,0.723251939,-1.054862261,-0.441910535,1.367208719,-1.700991511,1.673022628,-0.444638669,-0.203951821,2.173076153,1.380783677,-1.040280819,1.266575933,0.0,1.948343158,-1.446212292,1.665775657,2.548224449,0.803730428,-1.430418253,-0.086830392,0.0,1.365527868,1.090989351,1.248025298,1.415178418,2.6120646,1.464590073,1.197521806
1.0,1.766952872,0.108056381,-1.43456018,0.128497317,1.591679335,0.497518808,-0.308977187,-0.380243152,2.173076153,0.928412378,0.060285438,0.504794598,2.214872122,0.574984312,0.729282141,1.361780643,0.0,1.028882027,-0.653394103,0.003722939,0.0,1.092017531,0.792978823,0.980874002,1.021550775,0.739976466,0.769061148,0.702098548
1.0,0.829397202,0.608676314,-1.502808094,1.361738682,-0.522774518,1.233582854,1.039716005,0.781275749,0.0,1.118400812,1.091884255,-0.845211744,2.214872122,0.651730776,0.963215947,0.403752863,0.0,0.746773124,2.070770741,0.887142956,0.0,0.958288133,0.885338783,1.13857305,0.634961963,0.592825592,0.63569355,0.627442598
1.0,2.110277891,-0.669170678,1.570674062,0.668264627,1.19632113,1.24961412,-0.257485211,-0.409625024,1.086538076,0.46911642,-1.565793991,-1.168677568,0.0,0.899181247,-0.884588838,0.832563221,0.0,0.597077727,0.186924547,0.949293137,1.550980687,1.02203238,0.734388471,0.986563027,1.639059067,0.8883757,1.053095341,0.904583931
0.0,0.75235039,0.565821648,-0.843632936,1.750864863,-1.438718081,1.416705608,1.299156308,0.792363226,2.173076153,0.706192732,1.026802301,0.36220336,0.0,1.297841668,1.339148641,-0.551603973,2.548224449,0.590505779,1.315400004,-1.404194355,0.0,0.869920075,0.866906822,0.980953813,1.121892929,1.587469816,1.3490448,1.058381081
1.0,1.708023906,-0.911688924,-0.192222938,1.648740292,-0.18398124,1.454356074,-0.354527771,1.525801778,0.0,0.76436013,0.748989403,-1.351216555,2.214872122,0.51509738,-0.45677191,0.787629664,2.548224449,0.498010993,0.499233246,1.726169944,0.0,0.686163187,0.937807441,1.000486135,0.738664627,0.772127569,0.894838214,1.027396083
0.0,1.71021986,0.646661103,-0.351468146,1.013187528,0.76404947,0.477640033,-0.842711091,-1.067671418,0.0,1.012515903,-1.365691066,1.553422928,2.214872122,0.907435417,-0.493181884,1.401166916,0.0,1.01573801,-0.802469432,-0.271061212,3.101961374,0.956695139,0.791993797,1.540180683,1.061350465,0.935449183,1.219505191,1.030798197
0.0,1.190840125,-0.437366158,0.053683266,0.888444304,0.022171605,0.832617998,-1.292275429,-1.454625368,0.0,1.063380957,0.638252795,0.941445708,2.214872122,0.676493406,-0.546886563,1.413371086,0.0,1.201701045,0.03535071,-0.70389539,3.101961374,0.861604929,0.960685909,0.992753327,0.957304597,1.06522119,1.020053148,1.000386
0.0,1.383365631,0.58919698,-1.098314285,1.39659965,-1.111575484,1.095622301,1.662570715,0.308393568,0.0,0.587969363,0.748989403,1.600583553,2.214872122,0.346325278,-0.5532583,0.97457546,2.548224449,0.780119896,0.837359488,0.969269991,0.0,0.928164661,0.970475078,0.998216391,0.755293548,0.439879507,0.723101258,0.887479246
0.0,1.079753637,0.661270678,0.310584068,2.031082153,1.720668197,0.655174792,0.838699281,-1.265029073,2.173076153,0.934329867,-0.375861317,0.345003635,0.0,0.631183088,-0.542335331,-0.550494492,0.0,0.412818491,0.772399306,1.668459177,1.550980687,0.859591186,1.191424489,1.960143924,0.875287116,0.263560921,0.713372111,0.847646534
0.0,0.390907437,0.858986318,-0.123975009,1.551999927,-0.713963866,0.994671166,0.36041823,-1.520041585,2.173076153,0.770403504,-1.536652803,0.321700782,0.0,0.993314326,-1.129445791,1.097171903,0.0,1.724783063,-0.229487076,0.242335126,3.101961374,0.893380821,0.906675756,0.994268894,1.47371769,1.457413316,1.350769997,1.758082628
0.0,0.506203175,-1.723004937,-1.229816437,1.319822073,-1.159461498,0.863398015,-0.932821989,0.801233232,2.173076153,0.805782378,-0.236954898,1.71543324,0.0,1.447997928,-0.843627632,-0.321943521,2.548224449,0.516266525,-0.277790844,0.79835701,0.0,0.619219244,0.976858377,0.984987259,1.1465801,1.181940913,0.913897932,0.79156369
0.0,0.659930825,-1.763911605,1.041891217,0.552544177,0.06591782,0.878604829,-1.468536377,-1.425243497,2.173076153,0.822275698,0.251646042,0.003783296,0.0,0.526161492,0.336964905,-1.02535069,0.0,0.676428497,0.629986525,0.77449578,3.101961374,0.809174836,0.607446432,0.987962067,0.932094872,1.343482614,0.953358889,0.840222418
1.0,0.67383945,1.099556565,-0.527914047,1.280214429,-1.593037367,1.202802777,-0.45058006,-1.405285954,0.0,1.820312738,2.492604971,0.620754063,0.0,2.225649357,0.242299035,0.38766554,2.548224449,1.393505931,0.710770369,-1.253258348,0.0,0.684515417,1.164934039,1.05322814,0.704551339,0.453821391,0.840972424,0.746475279
1.0,1.215729356,-0.780203164,0.986405075,0.730802,0.267626315,1.58278954,-0.043595552,-0.80933249,0.0,0.800116718,1.34541285,1.618892908,0.0,1.133108854,-0.738949001,-1.510744095,2.548224449,2.206729412,-1.217215538,0.450982064,1.550980687,1.172998548,1.075601578,0.994025707,0.629485607,1.250694513,1.159116626,1.05385077
1.0,0.882835925,1.383955479,1.073518395,0.29009226,-0.107333854,1.138128042,0.1564309,-0.88528192,2.173076153,0.707074046,1.026802301,0.580251455,2.214872122,0.661389947,0.622783005,1.649133563,0.0,0.649653673,1.466973901,1.440390348,0.0,0.430337816,1.024351716,0.993324459,0.58379966,1.418517232,0.860201657,0.730295479
1.0,0.918156564,-0.673066556,1.525175452,0.31923756,-1.070677161,1.171106577,-0.758541524,0.397648007,2.173076153,0.882079899,-2.036910295,-1.058821201,0.0,0.779407501,-1.216829658,-1.685485721,0.0,0.484380215,1.17132163,0.606357455,1.550980687,0.841771662,1.465092897,0.98979944,1.080448747,1.056514382,1.195519924,0.988042414
0.0,1.071518183,1.501805782,-0.422490388,0.763006985,-0.030971019,1.047894955,1.808134437,-1.571044087,0.0,1.400802374,1.140452981,0.015989553,0.0,1.406902552,1.04149735,1.477720499,2.548224449,0.726326942,1.684340715,0.974264145,0.0,1.006916523,0.814243436,0.980040014,0.710601449,0.187461182,0.762220144,0.756058037
1.0,1.05468142,-2.284984827,-1.075564981,0.603481889,-0.104591571,0.888956428,-0.652586937,0.873856366,1.086538076,0.643366873,-2.55853796,0.49647218,0.0,0.61168915,0.100300245,-0.840069115,0.0,1.075616121,-1.331312299,0.03313328,0.0,1.069119096,0.921245396,0.991192162,1.239591241,0.804847479,0.860838234,0.813712955
1.0,0.466673195,1.861200213,1.718822002,1.149526954,-0.169238076,0.322640628,1.179338455,-1.345413446,0.0,0.59124279,0.933550358,0.426008791,1.107436061,0.592370749,-0.420362025,-1.10911572,2.548224449,0.370465696,-0.944882274,-1.620055318,0.0,0.773007751,0.755257964,1.006145716,1.025864244,0.786244035,0.737416863,0.690251648
1.0,1.502504587,-1.529185176,-1.482278228,0.898387909,1.636163116,0.421209991,-1.128887415,-1.120891452,0.0,0.798857689,-0.986855328,0.52920717,2.214872122,1.321199417,-1.921362042,0.030970721,0.0,1.254763842,-0.981526494,-0.107362136,0.0,0.892661214,0.885060549,0.973302066,0.573395073,0.427292585,0.701159358,0.74756825
1.0,1.144355893,-0.381849915,0.990289152,0.116550237,-0.050758965,1.193916917,0.290111929,1.184306502,2.173076153,0.883087099,0.055428572,-0.765316248,0.0,1.579889536,-0.285645217,-0.263141632,0.0,1.037644744,-0.663387954,-1.401419878,0.0,0.870824337,0.602092743,0.993613064,0.711631179,0.779529095,0.821050107,0.727587402
1.0,0.707147121,-1.009085774,-1.057809353,0.312367409,-0.053857565,1.320151567,-0.97639215,-1.303835273,2.173076153,1.005591273,0.351697534,0.009331595,0.0,0.854924679,-0.382131547,0.530232489,0.0,0.719024718,0.854848802,1.303327084,3.101961374,0.859771371,0.800180197,0.979845941,0.919323444,1.424529791,1.140898585,0.91515404
0.0,0.629002213,-0.316594005,0.396587551,0.967640758,1.390395522,0.577217042,-1.045708179,1.628361225,0.0,1.259538651,0.275930405,-0.626608789,1.107436061,0.851939082,0.836691499,-0.68973583,0.0,1.172735691,0.121964321,0.874934852,3.101961374,0.716776967,0.718121409,0.990099072,1.00262177,1.073833108,0.734960079,0.657983899
0.0,2.185311556,-0.49483031,-1.126057267,0.402093291,1.686807394,1.067132473,-0.460482359,0.150396585,2.173076153,1.218368053,-0.347691506,1.44356668,0.0,0.361955583,0.838511944,-0.841733336,0.0,0.541094065,-0.666719258,1.164044023,1.550980687,1.137508869,0.66727227,0.98256892,1.313939929,0.650645852,0.85376513,0.832387686
0.0,1.581381679,1.01482141,-0.181680575,2.365673065,1.180248141,0.880436957,-0.678332925,-0.856454372,2.173076153,0.751140237,1.418265939,0.59689641,0.0,0.718993723,-1.170406938,-0.802901864,2.548224449,0.593426585,-0.093736894,1.46314168,0.0,0.973311663,1.295443416,2.523353815,2.20238781,0.306155413,1.598817229,1.307519078
0.0,1.031622291,-0.736374557,-1.437889338,0.085901722,1.387592793,1.585721016,0.770373464,0.642681897,0.0,1.012893558,1.800015807,-1.406144857,0.0,1.777463555,-0.734397769,-0.685852706,2.548224449,0.903283954,1.346214533,-0.339870274,0.0,1.032192469,1.080365419,0.984084547,0.868811727,0.778368473,1.318759799,1.091902256
1.0,1.556858301,0.379793644,-0.367004275,0.800599515,-0.975826621,1.223780751,-0.308977187,0.872193217,2.173076153,0.492912203,-0.309807926,-1.471059799,2.214872122,0.721803665,1.655004978,-1.308820367,0.0,0.470506012,-0.450185239,1.445384502,0.0,1.025319815,0.779049098,0.981330931,1.521919012,0.979117393,1.032200456,0.935226858
1.0,1.169062138,-2.129149914,1.724370718,1.002142668,-1.655836344,1.139044046,-1.122946024,0.097730927,2.173076153,0.528668821,-0.691557765,1.509591341,0.0,0.570242524,-0.465874434,-1.041992784,2.548224449,0.394319594,-0.135378063,-0.683918536,0.0,1.092700601,1.045054197,0.997366428,1.420649648,0.91621834,1.394594312,1.563111305
0.0,1.126603961,-0.292244822,1.046330094,0.576198876,-0.737751424,0.669648767,0.692145288,1.533563018,0.0,0.582555473,1.223991156,0.515891254,1.107436061,0.786432326,0.946831465,-0.5582636,2.548224449,0.711722493,-0.952377737,-0.666161358,0.0,0.83638829,0.834745646,1.115451932,0.859052598,0.597826898,0.693684757,0.665830374
0.0,1.845463634,0.223958671,-0.511823058,0.907304049,-0.184328139,0.692275763,-0.819935799,1.479234219,0.0,0.76360476,-1.638647079,1.690465927,0.0,1.978023052,-0.999280274,1.080529928,2.548224449,1.52470243,-0.524306476,-0.424771845,3.101961374,0.742706418,1.129155397,1.001226664,1.910516024,1.33427012,1.28586638,1.282577753
1.0,1.170709133,-0.126670092,0.807184935,0.687141597,-0.436990023,0.92184341,1.266478777,-0.165699914,1.086538076,1.273639798,-0.031023687,1.704336643,2.214872122,1.145578027,0.951382697,-0.922169983,0.0,0.374603599,-2.493100643,1.244506359,0.0,1.05377388,0.894137323,1.118675947,0.974041045,1.940781713,1.102499604,0.937858582
1.0,0.505288124,2.23423028,1.399221897,0.644840121,-1.561718464,0.74696523,2.625074148,1.621708632,0.0,1.481632352,0.048628956,-0.350300759,2.214872122,0.838591874,1.001446486,0.455897957,2.548224449,0.90888232,2.229007244,0.811119974,0.0,0.964990854,1.084133029,0.993674397,1.235933542,1.021181583,1.419736624,1.124783874
1.0,0.58874023,1.630369663,1.392008662,0.556608856,1.270142436,0.519321322,-2.641958952,-0.96677506,0.0,1.234231949,-0.455513984,-0.603860795,1.107436061,1.215475321,-1.857644558,0.464773744,0.0,1.034723759,0.299355686,0.247884259,0.0,0.942460716,0.708154142,0.981742382,1.166513205,0.861465216,0.993988752,1.322938323
1.0,1.108120084,0.825871348,1.27382338,0.814668,0.571334839,0.826297045,0.89712286,-0.754449308,2.173076153,0.432982117,1.655281067,-1.334571719,0.0,0.519663513,1.424712062,0.200165004,0.0,1.214601755,-0.206168041,-0.148425624,3.101961374,0.880458832,0.889635086,0.989367068,0.812439442,0.849195182,0.820951998,0.716872573
0.0,1.149297118,-0.154915184,-1.208176732,0.613002837,1.616710067,0.749163806,0.267336637,-0.141861767,0.0,0.678242147,1.272559762,0.101433337,0.0,0.895493209,-0.193710074,0.980122805,2.548224449,0.516023159,1.147169709,1.713961959,3.101961374,0.886413515,0.999892771,0.991450131,0.553943396,0.558060944,0.67167151,0.71864599
0.0,2.245155573,1.560243845,-0.446904302,0.847158074,-1.564510107,1.243659496,-0.32680133,0.751893759,0.0,1.312795758,1.327928066,-1.655263305,0.0,1.488566518,0.850345194,-0.621503413,2.548224449,1.971111178,1.765124559,1.272251964,0.0,0.947874904,0.908423185,1.613922715,0.950721622,0.469262093,0.753041267,0.783420026
1.0,0.682623923,-0.095503092,-0.39030844,1.229396939,-1.391581535,0.516939521,-0.546632349,1.438764811,0.0,0.799613118,0.843212545,-0.130033344,2.214872122,1.51543653,-0.038057551,0.570173383,1.274112225,0.706367552,0.942295253,-0.693352044,0.0,0.999967456,1.125248671,0.995118797,0.87264365,0.883050442,1.034023643,0.929359078
1.0,1.965700746,0.4596591,-1.182653189,0.624394655,-0.386213124,1.468830109,0.640653312,0.501870573,2.173076153,0.729484856,0.274958998,1.586712718,0.0,0.32542634,1.611312985,-1.46969378,0.0,0.492412657,0.792387068,-0.941952646,3.101961374,0.6704247,1.190606356,1.010386705,0.473600596,0.878349423,0.95161289,0.822404087
0.0,1.629146934,-1.71521318,-1.012310743,0.554203749,1.482054591,0.911308646,0.36041823,1.309595346,1.086538076,0.476670653,-2.806238174,0.20962517,0.0,0.798023343,-0.027134566,-0.481707305,2.548224449,0.378011286,0.413452446,0.300045997,0.0,1.130669355,1.140135646,1.025843859,1.713766217,1.082050085,1.254697919,1.175503373
0.0,0.499614805,0.522967041,-0.482970268,0.882371247,-1.157579899,0.891155005,-1.262568474,0.370483607,0.0,0.553094089,0.858754575,1.522907257,2.214872122,0.445200086,-2.461139441,0.252864838,0.0,0.552777588,-1.034827232,-1.39198637,3.101961374,0.888024747,0.759999514,0.990207136,0.847541511,0.682484865,0.984363675,0.881339729
1.0,0.283847094,2.315069675,-1.264772654,1.658226848,0.602370799,0.726353645,1.282322288,1.24805975,0.0,1.392492652,0.201134622,-1.538749099,0.0,1.6264292,1.311841249,-0.268134773,1.274112225,1.833586097,0.651639938,0.386057347,3.101961374,0.970017314,0.923710763,0.984526694,0.892085016,0.857096076,0.85826534,0.809460223
0.0,0.677499652,-1.248682022,1.2760427,1.282193422,-0.06616576,0.605890155,1.061501145,-0.810441256,2.173076153,0.451489955,1.417294502,1.515694499,0.0,1.048986197,0.144902438,-0.635371804,2.548224449,0.426205933,-1.302163482,0.402704716,0.0,1.323211193,0.991611719,1.207570434,1.543778419,0.494639724,1.049157262,0.976314723
0.0,0.623145938,1.561217904,-1.261443377,0.181180105,-0.632156014,0.6620453,-0.438697278,-1.436331034,2.173076153,1.081007481,0.724704981,0.514226735,2.214872122,0.91270411,-0.597860456,0.268952161,0.0,0.958780766,-0.145371944,-0.825976014,0.0,0.896604419,0.999569893,0.997624397,0.781881392,1.452799201,0.865011215,0.779617012
1.0,2.05208087,-0.505543947,1.471353889,0.517221093,0.827558756,1.27159977,1.83685112,-0.30207625,0.0,0.497570634,-0.255410999,-0.542826712,0.0,1.183336496,0.79482007,-1.727090955,2.548224449,1.392045498,0.819870234,-0.595132589,1.550980687,0.955991566,1.069596767,0.98601532,0.898509204,0.837873161,0.892994165,0.866704524
1.0,1.648728848,-1.259395719,0.897627294,0.434428871,0.992389858,1.149853706,-0.551583469,-0.629714906,2.173076153,0.214287758,-2.130162239,-1.624747634,0.0,0.309093565,-0.356644601,-1.243916512,0.0,0.766002297,-0.148703232,1.29056406,3.101961374,0.584314525,0.733659446,0.97464323,0.74571377,0.998506129,1.04551065,0.806022882
0.0,0.606309116,0.119744003,-0.350913286,1.224146843,-1.658195138,0.525458992,0.65550679,0.691466868,0.0,0.863949835,0.132167101,-1.426673532,2.214872122,1.576552749,-0.419451773,0.14247252,0.0,0.593913436,0.917310476,1.61185813,1.550980687,0.885881007,0.895289361,1.102217913,0.609501183,0.411793411,0.543886721,0.55968684
0.0,0.479300827,0.29213649,-1.284747601,1.384833336,0.826326668,0.790753484,0.818894744,-0.153503656,2.173076153,0.264649153,-2.291410208,-1.448311925,0.0,1.005783439,0.305106193,1.687965035,1.274112225,0.531357825,1.9974823,0.154659018,0.0,0.608999848,0.819391251,1.067013502,0.93559885,1.140571952,0.755161941,0.74055475
0.0,0.450568408,0.482060373,0.376612544,1.294086933,-1.409519315,0.817136347,0.87038666,0.699228168,2.173076153,0.767759502,-1.482255936,-0.6565696,0.0,1.068128943,-1.189522266,-1.572874427,1.274112225,0.474643946,-1.351300001,0.507583082,0.0,0.682882547,0.708805263,1.057096958,0.937714696,1.855491519,1.184437394,1.049887419
0.0,1.311260223,-1.759041667,0.657372355,0.26334697,-1.357831597,1.736140013,0.079192951,-0.666303635,1.086538076,1.044243693,-0.733326852,-0.675988674,0.0,1.247614026,-2.401973248,1.302423954,0.0,3.174515963,-1.343804598,1.129639626,3.101961374,0.86647296,1.321377277,0.989084542,0.744914591,3.427949667,1.697013021,1.407945395
1.0,1.005818009,-1.696707726,-0.79425019,0.930896938,-0.651925385,0.546803474,-0.880339861,0.244640395,0.0,1.164481401,-0.292323202,1.441902161,1.107436061,1.019306302,-0.609693706,0.675573111,2.548224449,0.426692754,0.392631859,-0.705005229,0.0,0.776774168,0.970864654,0.98376894,0.938595831,0.768054605,0.893681169,0.768219829
0.0,1.249769092,1.344022751,-0.486854285,0.425991952,1.334522963,1.577293038,-1.23385191,-0.91632694,0.0,1.333695769,0.816985548,-0.002422714,2.214872122,3.027536154,-0.622437179,1.012297511,0.0,1.809488654,-0.022946918,1.590771437,3.101961374,0.421647549,0.82624203,1.008339286,0.794806421,1.525044918,1.270753503,1.264853239
1.0,0.611799419,-1.115248322,-1.320258737,1.020468235,0.820049524,0.340778857,0.969409645,0.25628227,2.173076153,0.659356594,0.09622626,-1.674682379,2.214872122,0.492091,0.451656222,-0.583226621,0.0,0.797888637,-1.006511211,0.0525552,0.0,0.761804283,0.767323256,1.025081038,0.977442682,0.756948352,0.743100941,0.66512841
1.0,0.484242052,-0.102320872,-1.308606625,1.667127728,1.124991775,0.633189082,-0.65456742,-1.584903598,0.0,0.629265666,-1.20055747,-0.912900984,0.0,0.826474011,2.639894247,-0.531633496,0.0,1.195859313,0.63914758,0.894356787,3.101961374,0.858154416,1.080404401,1.011181355,0.664352,0.878041327,0.892568767,0.825315475
1.0,2.056473255,0.572639465,-1.608231783,0.72612226,-1.310201049,1.101118684,0.449538946,0.243531644,1.086538076,1.023847222,2.362440825,0.574703157,0.0,0.340354145,0.245940045,-0.086735792,0.0,0.374846995,2.466361761,0.665733039,0.0,0.747245908,0.886134565,0.980503023,0.596873283,0.896916568,0.958647311,0.866598964
0.0,0.501444936,-1.756119728,1.090719104,0.397362053,-0.705866337,0.75704205,-0.791219175,1.077312112,2.173076153,1.112483263,-1.543452382,-0.747006893,0.0,0.542494297,0.417066783,0.457007468,2.548224449,0.97849679,0.407622695,1.491442204,0.0,1.082775354,0.745407522,0.992510021,0.709817648,0.683070362,0.884347618,0.83062017
1.0,0.458620787,1.329413295,-1.539983869,0.686250031,-0.415310949,0.922301471,-2.391430616,-1.282768965,0.0,1.608039498,0.029201481,0.032634445,2.214872122,0.535996318,-0.844537854,0.702200413,2.548224449,1.439753294,0.225234419,1.564135671,0.0,0.500341237,1.153664589,0.97989881,0.70515579,0.744596183,0.744311512,0.687584639
0.0,2.432556868,0.409986705,-0.578409195,2.586311579,-0.287345529,2.151762009,-2.143873215,1.43100369,0.0,2.508375406,2.108912468,-0.078434721,0.0,2.134150505,0.115774482,-0.852828026,0.0,1.812409639,-0.321930468,1.508644462,3.101961374,1.964462161,1.660158396,0.987567723,1.676599622,0.732988179,1.728119016,1.706459641
1.0,1.803554654,-0.663326919,-0.495177239,0.570826709,1.566482186,0.776829243,0.731754482,1.088953972,2.173076153,0.419006824,0.774245083,-1.353990793,0.0,0.996299863,0.068441547,0.875277877,0.0,1.044703484,0.719931483,-0.370391011,1.550980687,0.96888274,0.790235221,1.348087907,1.389353871,0.924474835,0.984330952,0.843272626
0.0,0.677682638,0.975862563,1.582880974,0.656314433,1.707819819,1.052750111,0.259414792,0.406518012,2.173076153,0.968323827,0.133138463,-1.067143679,0.0,0.420437485,0.715628386,0.168545082,2.548224449,0.502635777,-1.241367459,-1.081235647,0.0,0.824351192,0.735178709,0.988652289,1.059762359,0.281980276,0.790006697,0.754010916
1.0,1.219023585,0.246359929,-1.50946641,0.429020733,1.615367055,0.85432893,0.306945831,0.014020258,0.0,0.733513772,0.318670839,1.171700001,0.0,1.716698527,0.793909729,-0.709706306,0.0,1.406163096,-0.087907128,0.833316505,3.101961374,1.141355157,1.003933072,0.97943449,0.783249199,0.35799548,0.783965766,0.778404772
0.0,0.457705736,-0.777281225,-0.14450486,0.93733412,1.30811584,0.436416775,-0.132716253,1.423796773,2.173076153,0.769648075,2.913209915,-1.625302553,0.0,1.614838123,0.036582842,-0.226529077,1.274112225,1.078537107,1.270427585,-0.667271197,0.0,0.899109662,1.143619418,0.984612644,1.12716949,1.046290755,1.00614202,1.252943754
1.0,0.990445197,-0.160759002,0.980856478,0.758277416,1.356073856,2.243094206,-1.045708179,-0.921316266,0.0,2.324178696,0.375981867,0.703978539,2.214872122,1.381613016,1.048779249,-0.303637266,2.548224449,1.749853969,0.197751239,1.625730872,0.0,1.170307517,1.101629972,0.983851194,1.290026188,1.676449537,1.296856523,1.097026944
1.0,2.02993679,0.784964681,0.101956196,1.066203952,-0.75355804,0.84736675,-0.110931195,0.999699593,2.173076153,0.467227876,1.388153315,1.363116384,0.0,1.513855934,-0.060813773,-1.390921235,2.548224449,0.470506012,0.47175011,0.6185655,0.0,0.949560225,0.902529657,1.418894529,1.336521506,1.176963449,1.148629069,0.934890509
0.0,0.876430511,-0.831823468,-0.971805871,0.710461318,-1.427751303,0.809349775,-0.239661083,0.371592373,2.173076153,0.369526774,-1.602706194,-1.039957047,0.0,0.909367263,-1.113971472,1.231418014,2.548224449,0.427422941,-0.251140475,-0.113466166,0.0,0.537283719,0.764379323,0.996370316,0.763182878,0.925715268,0.893175483,0.702125967
1.0,0.533837497,-0.543528795,1.15619266,1.071115613,-0.587983131,0.777836919,0.629760742,0.258499771,0.0,0.631028295,0.048628956,0.823266983,1.107436061,1.086744905,0.423438519,-1.62501967,2.548224449,0.746529758,-0.34191823,-1.602852941,0.0,1.321158648,1.053146124,1.047579527,0.740795791,0.731549382,0.693452775,0.699544966
1.0,0.704035997,-0.203613624,-0.048513923,0.629515946,-1.484583735,1.405987501,-0.242631778,0.791254461,2.173076153,1.965227604,-1.00239718,-1.148148894,0.0,0.46803087,-1.355187416,0.001015015,0.0,1.238942385,-0.095402539,-1.203316212,3.101961374,1.309869647,0.925708711,0.987314761,1.033902049,1.363764048,1.262270689,1.04563868
1.0,0.725265026,-0.096477062,1.714937925,1.015611529,0.861275315,1.035894394,-0.239661083,0.574493706,0.0,1.050538778,1.309472084,-0.410222411,0.0,0.466625899,0.807563543,-0.015175045,0.0,1.287623882,-0.478501201,-0.938068271,1.550980687,0.977445245,1.078857303,0.994348705,0.70621115,0.774188936,0.872325242,0.78258121
1.0,0.727278173,-1.465877056,-0.930191219,0.970049381,0.860576034,1.076842904,-0.685264528,-0.755003691,2.173076153,0.800368547,-1.221927762,-1.711856008,0.0,0.916743398,-1.192252874,1.061114192,0.0,1.248191833,-0.406878442,-0.166737735,3.101961374,0.787938952,0.962271988,1.162519455,1.067974448,0.63315177,0.85618335,0.790116787
1.0,0.487170219,-0.04290878,-1.199298978,0.72666347,0.24247399,0.790753484,-0.645655334,-0.102501124,0.0,1.459221601,0.687792838,-1.391719222,2.214872122,1.405497551,-0.037147302,1.59698844,1.274112225,0.634075582,-0.555120945,0.388831913,0.0,0.463243634,1.103165984,0.981859028,1.225421429,0.880261481,1.05440414,0.914000452
0.0,0.950549185,-0.639951646,0.116937451,0.555485368,-1.397853017,0.735605955,-1.135819077,-1.261148453,2.173076153,0.786896884,0.571227968,1.406392932,0.0,0.975049675,0.9140625,-0.384628654,2.548224449,0.468071938,1.705994248,0.651860237,0.0,0.802388847,0.852198064,0.987845302,0.775375307,1.55872643,1.078332782,0.934032142
1.0,0.296474755,0.908658743,-0.091793053,0.823678672,-0.689599156,0.987159371,-1.316040993,-1.50950861,2.173076153,1.207288623,-0.638132215,0.045395534,0.0,0.994543672,-0.520489395,1.241957784,1.274112225,0.484380215,0.137787968,0.795582473,0.0,0.752225697,0.836476326,0.997066736,0.970111787,0.896213353,0.905932546,0.799328089
0.0,0.557445705,-0.535736978,0.261756241,0.617636144,-1.591550112,0.707665741,0.182176873,-0.913555026,2.173076153,0.298894912,1.907838225,0.639063478,0.0,0.652784467,-1.417084336,0.692215204,0.0,1.163729668,0.159441367,1.700644016,3.101961374,0.558852553,0.794748604,0.987524748,0.594378412,0.679123819,0.604400218,0.576461077
